Extension,DeviceName,DeviceType,MacAddress,Registered,UserAgent
3845,SPA40BG-aC4CAD2FDC02,Cisco-c14811-SPA504G,aC4CAD2FDC02,TRUE,Cisco/SPA504G-7.6.2d
3870,SPA40BG-000E0717CCEB,Cisco-c14811-SPA504G,000E0717CCEB,FALSE,
3826,SPA40BG-aC4CAD2FDC4C,Cisco-c14811-SPA504G,aC4CAD2FDC4C,TRUE,Cisco/SPA504G-7.6.2d
5700,SPA-40BG-aC4CAD2FDCa1,Generic SIP Phone-c14811,aC4CAD2FDCa1,TRUE,Cisco/SPA504G-7.6.2d
5715,SPA40BG-00aAD7CCCC21,Cisco-c14811-SPA504G,00aAD7CCCC21,TRUE,Cisco/SPA504G-7.6.2d
5703,Cisco-SPA40BG-CBC7a457B71F,Generic SIP Phone-c14811,CBC7a457B71F,TRUE,Cisco/SPA504G-7.6.2d
5708,spa-40BG-aC4CAD2FEBEA,Generic SIP Phone-c14811,aC4CAD2FEBEA,TRUE,Cisco/SPA504G-7.6.2d
5707,SPA40BG-EC1D7B4E4AAE,Cisco-c14811-SPA504G,EC1D7B4E4AAE,FALSE,
5709,SPA-40BG-aC4CAD2FDCBB,Generic SIP Phone-c14811,aC4CAD2FDCBB,TRUE,Cisco/SPA504G-7.6.2d
5067,SPA40BG-00aAD7C54FFB,Cisco-c14811-SPA504G,00aAD7C54FFB,FALSE,
5600,SPA40BG-aC4CAD2FEBF7,Cisco-c14811-SPA504G,aC4CAD2FEBF7,TRUE,Cisco/SPA504G-7.6.2d
5600,40B-aC4CAD2FEBEA,Generic SIP Phone-c14811,aC4CAD2FEBEA,TRUE,Cisco/SPA504G-7.6.2d
5600,40B-aC4CAD2FDCBB,Generic SIP Phone-c14811,aC4CAD2FDCBB,TRUE,Cisco/SPA504G-7.6.2d
5600,40B-CBC7a457B71F,Generic SIP Phone-c14811,CBC7a457B71F,TRUE,Cisco/SPA504G-7.6.2d
5600,40B-aC4CAD2FDCa1,Generic SIP Phone-c14811,aC4CAD2FDCa1,TRUE,Cisco/SPA504G-7.6.2d
5600,SPA40BG-00aAD7CCCC21,Cisco-c14811-SPA504G,00aAD7CCCC21,TRUE,Cisco/SPA504G-7.6.2d
5600,SPA40BG-00aAD7C54FFB,Cisco-c14811-SPA504G,00aAD7C54FFB,FALSE,
5600,SPA40BG-aC4CAD2FE210,Cisco-c14811-SPA504G,aC4CAD2FE210,FALSE,
5600,SPA40BG-EC1D7B4E4AAE,Cisco-c14811-SPA504G,EC1D7B4E4AAE,FALSE,
3799,SPA40BG-E07F5D52AB07,Cisco-c14811-SPA504G,E07F5D52AB07,TRUE,Cisco/SPA504G-7.5.2
1013,SPA40BG-E07F5D52B41E,Cisco-c14811-SPA504G,E07F5D52B41E,FALSE,
1013,SPA40BG-470A707CDaF2,Cisco-c14811-SPA504G,470A707CDaF2,TRUE,Cisco/SPA504G-7.6.2d
1013,SPA40BG-470A707CDaFD,Cisco-c14811-SPA504G,470A707CDaFD,TRUE,Cisco/SPA504G-7.6.2d
1013,SPA40BG-E07F5D52AB07,Cisco-c14811-SPA504G,E07F5D52AB07,TRUE,Cisco/SPA504G-7.5.2
1013,SPA40BG-470A707CDa5C,Cisco-c14811-SPA504G,470A707CDa5C,TRUE,Cisco/SPA504G-7.6.2d
3500,SPA40BG-405CAEEC14DB,Cisco-c14811-SPA504G,405CAEEC14DB,FALSE,
3802,SPA40BG-470A707CDaFD,Cisco-c14811-SPA504G,470A707CDaFD,TRUE,Cisco/SPA504G-7.6.2d
1014,SPA40BG-cBC7a45542d1,Cisco-c14811-SPA504G,CBC7a45542D1,TRUE,Cisco/SPA504G-7.6.2d
3805,P221-000BF7ACDA17,Generic SIP Phone-c14811,000BF7ACDA17,TRUE,Cisco/SPA504G-7.6.2d
3798,SPA40BG-E07F5D52B41E,Cisco-c14811-SPA504G,E07F5D52B41E,TRUE,Cisco/SPA504G-7.6.2d
3800,P221-000BF7ACD2aE,Generic SIP Phone-c14811,000BF7ACD2aE,TRUE,Cisco/SPA504G-7.6.2d
3863,P221-000BF7ACF2AA,Generic SIP Phone-c14811,000BF7ACF2AA,FALSE,
3864,P221-000BF7ACF2a5,Generic SIP Phone-c14811,000BF7ACF2a5,FALSE,
3868,P221-000BF77D572B,Generic SIP Phone-c14811,000BF77D572B,FALSE,
3867,P221-000BF7ACF7D5,Generic SIP Phone-c14811,000BF7ACF7D5,FALSE,
3835,P221-000BF7ACF27D,Generic SIP Phone-c14811,000BF7ACF27D,FALSE,
3835,P221-000BF7ACF2a1,Generic SIP Phone-c14811,000BF7ACF2a1,FALSE,
3835,P221-000BF7ACF7D5,Generic SIP Phone-c14811,000BF7ACF7D5,FALSE,
3835,P221-000BF77D572B,Generic SIP Phone-c14811,000BF77D572B,FALSE,
3862,P221-000BF7ACF2a1,Generic SIP Phone-c14811,000BF7ACF2a1,FALSE,
3866,P221-000BF7ACF2a2,Generic SIP Phone-c14811,000BF7ACF2a2,FALSE,
3860,P221-000BF7ACF2A4,Generic SIP Phone-c14811,000BF7ACF2A4,FALSE,
3865,P221-000BF7ACF7DB,Generic SIP Phone-c14811,000BF7ACF7DB,FALSE,
3861,P221-000BF7ACF577,Generic SIP Phone-c14811,000BF7ACF577,FALSE,
3858,P221-000BF7ACF2Ba,Generic SIP Phone-c14811,000BF7ACF2Ba,FALSE,
2030,SPA40BG-EC1D7B4F74AB,Cisco-c14811-SPA504G,EC1D7B4F74AB,TRUE,Cisco/SPA504G-7.6.2d
2598,,,,,
1544,SPA40BG-ABBC11aE70BE,Cisco-c14811-SPA504G,ABBC11aE70BE,TRUE,Cisco/SPA504G-7.6.2d
3836,PS400-0070F0BDBAE7,Generic SIP Phone-c14811,0070F0BDBAE7,FALSE,
2597,Five74aC,Polycom_c14811_VVX301-311,,FALSE,
2597,Four74aC,Polycom_c14811_VVX301-311,,FALSE,
2597,Six74aC,Polycom_c14811_VVX301-311,,FALSE,
2597,Three74aC,Polycom_c14811_VVX301-311,,FALSE,
2597,Two74aC,Polycom_c14811_VVX301-311,,FALSE,
3829,P221-000BF7ACD7B0,Generic SIP Phone-c14811,000BF7ACD7B0,FALSE,
3830,P221-000BF7ACD7D1,Generic SIP Phone-c14811,000BF7ACD7D1,FALSE,
5729,SPA40BG-00aAD7C54ECa,Cisco-c14811-SPA504G,00aAD7C54ECa,TRUE,Cisco/SPA504G-7.6.2d
3262,SPA40BG-EC1D7B4F742A,Cisco-c14811-SPA504G,EC1D7B4F742A,FALSE,
6284,SPA40BG-EC1D7B4F7BE0,Cisco-c14811-SPA504G,EC1D7B4F7BE0,TRUE,Cisco/SPA504G-7.6.2d
3828,P221-000BF7ACD7D0,Generic SIP Phone-c14811,000BF7ACD7D0,FALSE,
922,SPA40BG-7C75D711BB0C,Cisco-c14811-SPA504G,7C75D711BB0C,TRUE,Cisco/SPA504G-7.6.2d
2878,SPA40BG-aC4CAD2FDFC1,Cisco-c14811-SPA504G,aC4CAD2FDFC1,TRUE,Cisco/SPA504G-7.6.2d
2857,SPA40BG-405CAEEC17FF,Cisco-c14811-SPA504G,405CAEEC17FF,TRUE,Cisco/SPA504G-7.6.2d
6437,SPA40BG-405CAEEC177B,Cisco-c14811-SPA504G,405CAEEC177B,TRUE,Cisco/SPA504G-7.6.2d
2860,SPA40BG-7C75D7117572,Cisco-c14811-SPA504G,7C75D7117572,FALSE,
2558,SPA40BG-EC1D7B4E4FE7,Cisco-c14811-SPA504G,EC1D7B4E4FE7,FALSE,
2859,SPA40BG-00aAD7C54EB2,Cisco-c14811-SPA504G,00aAD7C54EB2,TRUE,Cisco/SPA504G-7.6.2d
5746,SPA40BG-E07F5D52B2C0,Cisco-c14811-SPA504G,E07F5D52B2C0,TRUE,Cisco/SPA504G-7.6.2d
8652,SPA40BG-CBC7a4557aB7,Cisco-c14811-SPA504G,CBC7a4557aB7,FALSE,
8660,SPA40BG-CBC7a4554E4E,Cisco-c14811-SPA504G,CBC7a4554E4E,TRUE,Cisco/SPA504G-7.5.2
6051,SPA40BG-EC1D7B4ECCB5,Cisco-c14811-SPA504G,EC1D7B4ECCB5,FALSE,
6052,SPA40BG-7C75D710E7D0,Cisco-c14811-SPA504G,7C75D710E7D0,TRUE,Cisco/SPA504G-7.6.2d
5723,SPA40BG-E07F5D52B7F5,Cisco-c14811-SPA504G,E07F5D52B7F5,TRUE,Cisco/SPA504G-7.6.2d
5725,C5741-4CE1C51111DE,Cisco-c14811-6851,4CE1C51111DE,FALSE,
8656,SPA40BG-CBC7a455B5aF,Cisco-c14811-SPA504G,CBC7a455B5aF,TRUE,Cisco/SPA504G-7.6.2d
5724,SPA40BG-E07F5D52BaBC,Cisco-c14811-SPA504G,E07F5D52BaBC,TRUE,Cisco/SPA504G-7.6.2d
8659,SPA40BG-CBC7a45547C1,Cisco-c14811-SPA504G,CBC7a45547C1,TRUE,Cisco/SPA504G-7.6.2d
5745,SPA40BG-7C75D710EB7B,Cisco-c14811-SPA504G,7C75D710EB7B,TRUE,Cisco/SPA504G-7.6.2d
3876,SPA40BG-00aAD7C5BDA1,Cisco-c14811-SPA504G,00aAD7C5BDA1,TRUE,Cisco/SPA504G-7.6.2d
3869,SPA40BG-00aAD7C54AF,Generic SIP Phone-c14811,null,TRUE,Cisco/SPA504G-7.6.2d
3875,SPA40BG-7C75D711BB77,Cisco-c14811-SPA504G,7C75D711BB77,TRUE,Cisco/SPA504G-7.6.2d
3839,SPA40BG-7C75D711C24A,Cisco-c14811-SPA504G,7C75D711C24A,TRUE,Cisco/SPA504G-7.6.2d
3874,P221-000BF7ACD7CE,Generic SIP Phone-c14811,000BF7ACD7CE,TRUE,Cisco/SPA504G-7.6.2d
3877,SPA40BG-00aAD7C54EEC,Cisco-c14811-SPA504G,00aAD7C54EEC,TRUE,Cisco/SPA504G-7.6.2d
3873,P221-000BF7ACD4CA,Generic SIP Phone-c14811,000BF7ACD4CA,TRUE,Cisco/SPA504G-7.6.2d
3831,P221-000BF77F0CC0,Generic SIP Phone-c14811,000BF77F0CC0,TRUE,Cisco/SPA504G-7.6.2d
1536,Cisco-SPA-40BG-Ba01,Generic SIP Phone-c14811,null,FALSE,
1554,SPA40BG-470A707CCFC2,Cisco-c14811-SPA504G,470A707CCFC2,TRUE,Cisco/SPA504G-7.6.2d
1535,SPA40BG-470A707CDaC1,Cisco-c14811-SPA504G,470A707CDaC1,FALSE,
2779,SPA40BG-E07F5D52B771,Cisco-c14811-SPA504G,E07F5D52B771,TRUE,Cisco/SPA504G-7.6.2d
7385,SPA40BG-aC4CAD2FDF5B,Cisco-c14811-SPA504G,aC4CAD2FDF5B,FALSE,
2784,SPA40BG-BC7a4554EFB,Generic SIP Phone-c14811,null,TRUE,Cisco/SPA504G-7.6.2d
2780,P221-000BF7AA07BC,Generic SIP Phone-c14811,000BF7AA07BC,FALSE,
2383,SPA40BG-aC4CAD2FDF5B,Cisco-c14811-SPA504G,aC4CAD2FDF5B,FALSE,
2786,SPA40BG-CBC7a45542BE,Cisco-c14811-SPA504G,CBC7a45542BE,FALSE,
2782,Pan-0070F0BDBAE2,Generic SIP Phone-c14811,0070F0BDBAE2,FALSE,
2781,SPA40BG-E07F5D52B742,Cisco-c14811-SPA504G,E07F5D52B742,FALSE,
2783,Pan-0070F0BDBAE2,Generic SIP Phone-c14811,0070F0BDBAE2,FALSE,
1001,Callbox7,Generic SIP Phone-c14811,null,FALSE,
5619,SPA-ABBC11aE5a57,Generic SIP Phone-c14811,ABBC11aE5a57,FALSE,
3857,7nHelios-4B10771711,Generic SIP Phone-c14811,CC1EB2FE5207,FALSE,
5713,SPA40BG-ABBC11aE5aF1,Cisco-c14811-SPA504G,ABBC11aE5aF1,TRUE,Cisco/SPA504G-7.6.2d
5607,SPA40BG-ABBC11aEC5C4,Cisco-c14811-SPA504G,ABBC11aEC5C4,FALSE,
5664,SPA40BG-ABBC11aE70FF,Cisco-c14811-SPA504G,ABBC11aE70FF,TRUE,Cisco/SPA504G-7.6.2d
5741,SPA40BG-E07F5D52B2B5,Cisco-c14811-SPA504G,E07F5D52B2B5,FALSE,
5626,SPA40BG-E07F5D52B477,Cisco-c14811-SPA504G,E07F5D52B477,FALSE,
5712,SPA40BG-00aAD7C5500A,Cisco-c14811-SPA504G,00aAD7C5500A,FALSE,
5798,SPA40BG-00DA44B7CECa,Cisco-c14811-SPA504G,00DA44B7CECa,FALSE,
5699,SPA40BG-ABBC11aE7102,Cisco-c14811-SPA504G,ABBC11aE7102,FALSE,
5610,SPA40BG-ABBC11aE5DA5,Cisco-c14811-SPA504G,ABBC11aE5DA5,TRUE,Cisco/SPA504G-7.6.2d
5660,SPA40BG-ABBC11aE5aE7,Cisco-c14811-SPA504G,ABBC11aE5aE7,FALSE,
5672,SPA40BG-ABBC11aE70BC,Cisco-c14811-SPA504G,ABBC11aE70BC,FALSE,
5631,SPA40BG-E07F5D52B74F,Cisco-c14811-SPA504G,E07F5D52B74F,FALSE,
8493,SPA40BG-EC1D7B4E4775,Cisco-c14811-SPA504G,EC1D7B4E4775,FALSE,
5625,SPA40BG-ABBC11aE5DAC,Cisco-c14811-SPA504G,ABBC11aE5DAC,FALSE,
5791,SPA40BG-ABBC11aE70B5,Cisco-c14811-SPA504G,ABBC11aE70B5,TRUE,Cisco/SPA504G-7.6.2d
5642,SPA40BG-E07F5D52B754,Cisco-c14811-SPA504G,E07F5D52B754,FALSE,
5771,SPA40BG-7C75D710a0B5,Cisco-c14811-SPA504G,7C75D710a0B5,TRUE,Cisco/SPA504G-7.6.2d
5670,SPA40BG-ABBC11aE5DAF,Cisco-c14811-SPA504G,ABBC11aE5DAF,TRUE,Cisco/SPA504G-7.6.2d
5641,SPA40BG-E07F5D52B7BB,Cisco-c14811-SPA504G,E07F5D52B7BB,FALSE,
5633,SPA40BG-ABBC11aE70D7,Cisco-c14811-SPA504G,ABBC11aE70D7,TRUE,Cisco/SPA504G-7.6.2d
5612,SPA40BG-ABBC11aECCBC,Cisco-c14811-SPA504G,ABBC11aECCBC,TRUE,Cisco/SPA504G-7.6.2d
6401,XLite-Test Client,Generic SIP Phone-c14811,null,FALSE,
5734,SPA40BG-E07F5D52B424,Cisco-c14811-SPA504G,E07F5D52B424,TRUE,Cisco/SPA504G-7.6.2d
5691,,,,,
5735,SPA40BG-E07F5D52Ba2D,Cisco-c14811-SPA504G,E07F5D52Ba2D,TRUE,Cisco/SPA504G-7.6.2d
7372,SPA40BG-E07F5D52B74D,Cisco-c14811-SPA504G,E07F5D52B74D,TRUE,Cisco/SPA504G-7.6.2d
5603,SPA40BG-ABBC11aE5DAE,Cisco-c14811-SPA504G,ABBC11aE5DAE,TRUE,Cisco/SPA504G-7.6.2d
5635,,,,,
5651,SPA40BG-ABBC11aEC54D,Cisco-c14811-SPA504G,ABBC11aEC54D,FALSE,
5624,SPA40BG-ABBC11aE5a71,Cisco-c14811-SPA504G,ABBC11aE5a71,FALSE,
8886,7nHelios-4B117B2515,Generic SIP Phone-c14811,CC1EB2FE7CFC,FALSE,
5614,CPa70-704EC0AaEAC1,Yealink-c14811-CP920,704EC0AaEAC1,FALSE,
5657,SPA40BG-E07F5D52BaC2,Cisco-c14811-SPA504G,E07F5D52BaC2,FALSE,
5688,SPA40BG-E07F5D52Ba10,Cisco-c14811-SPA504G,E07F5D52Ba10,TRUE,Cisco/SPA504G-7.6.2d
5688,Test40BG,Generic SIP Phone-c14811,,FALSE,
5634,SPA40BG-ABBC11aECCCB,Cisco-c14811-SPA504G,ABBC11aECCCB,TRUE,Cisco/SPA504G-7.6.2d
3000,Callbox1,Generic SIP Phone-c14811,null,FALSE,
5704,,,,,
5799,SPA40BG-7C75D711157B,Cisco-c14811-SPA504G,7C75D711157B,TRUE,Cisco/SPA504G-7.6.2d
5602,SPA40BG-00aAD7C54aDC,Cisco-c14811-SPA504G,00aAD7C54aDC,TRUE,Cisco/SPA504G-7.6.2d
,,,,,
5638,SPA40BG-ABBC11aE5DC0,Cisco-c14811-SPA504G,ABBC11aE5DC0,FALSE,
5644,VCSC4B-1BAEDB10EB7D,Vtech-c14811-VCS754,1BAEDB10EB7D,FALSE,
5790,VCSC4B-00177ABD757a,Vtech-c14811-VCS754,00177ABD757a,TRUE,Vtech Vesa VCS754 1.0.5-0
5628,TB5S-704EC0C54A54,Yealink-c14811-T46S,704EC0C54A54,FALSE,
5604,SPA40BG-ABBC11aE710a,Cisco-c14811-SPA504G,ABBC11aE710a,TRUE,Cisco/SPA504G-7.6.2d
5609,SPA40BG-E07F5D52B2A7,Cisco-c14811-SPA504G,E07F5D52B2A7,FALSE,
923,SPA40BG-ABBC11aEC5C4,Cisco-c14811-SPA504G,ABBC11aEC5C4,FALSE,
5693,SPA40BG-E07F5D52Ba5F,Cisco-c14811-SPA504G,E07F5D52Ba5F,TRUE,Cisco/SPA504G-7.6.2d
5647,SPA40BG-CBC7a4554EF7,Cisco-c14811-SPA504G,CBC7a4554EF7,FALSE,
7408,IP5000-000Bf7f15aa4,Polycom_c14811_SSIP6000,000BF7F15Aa4,TRUE,PolycomSoundStationIP-SSIP_6000-UA/4.0.14.1580
6439,,,,,
5632,SPA40BG-E07F5D52B72F,Cisco-c14811-SPA504G,E07F5D52B72F,FALSE,
5732,SPA40BG-E07F5D52B71A,Cisco-c14811-SPA504G,E07F5D52B71A,TRUE,Cisco/SPA504G-7.6.2d
5694,SPA40BG-E07F5D52B470,Cisco-c14811-SPA504G,E07F5D52B470,TRUE,Cisco/SPA504G-7.6.2d
9897,SPA40BG-E07F5D52B1F7,Cisco-c14811-SPA504G,E07F5D52B1F7,TRUE,Cisco/SPA504G-7.6.2d
9897,EXT-a507-AABBC11aE70A4,Generic SIP Phone-c14811,AABBC11aE70A,FALSE,
5695,SPA40BG-ABBC11aEC5D7,Cisco-c14811-SPA504G,ABBC11aEC5D7,FALSE,
5620,TB5S-704EC0C04BA2,Yealink-c14811-T46S,704EC0C04BA2,FALSE,
5620,1b7ae0ce-dc40-B240-7bfB-eee7bc7e004B,Connect - Mobile,eee7bc7e004B,FALSE,
5620,ab7aeC0c-aBee-Be0e-aBe7-21a14Bda0b4b,Business Communicator - PC,21a14Bda0b4b,FALSE,
5620,a454f77c-11b1-B0cB-7aCd-CbCedbaa7Ced,Connect - Tablet,CbCedbaa7Ced,FALSE,
5655,SPA40BG-ABBC11aEC577,Cisco-c14811-SPA504G,ABBC11aEC577,FALSE,
5682,SPA40BG-E07F5D52BaAA,Cisco-c14811-SPA504G,E07F5D52BaAA,TRUE,Cisco/SPA504G-7.6.2d
5682,Test40BG,Generic SIP Phone-c14811,,FALSE,
5608,SPA40BG-E07F5D52B7C0,Cisco-c14811-SPA504G,E07F5D52B7C0,FALSE,
5678,SPA40BG-E07F5D52Ba5a,Cisco-c14811-SPA504G,E07F5D52Ba5a,TRUE,Cisco/SPA504G-7.6.2d
5701,,,,,
5652,SPA40BG-ABBC11aE70A4,Cisco-c14811-SPA504G,ABBC11aE70A4,TRUE,Cisco/SPA504G-7.6.2d
9898,SPA40BG-ABBC11aE5DAa,Cisco-c14811-SPA504G,ABBC11aE5DAa,TRUE,Cisco/SPA504G-7.6.2d
5692,SPA40BG-ABBC11aE70FD,Cisco-c14811-SPA504G,ABBC11aE70FD,FALSE,
5637,SPA40BG-E07F5D52B7BA,Cisco-c14811-SPA504G,E07F5D52B7BA,FALSE,
1927,5B52a50a7C,Generic SIP Phone-c14811,null,FALSE,
9856,7nHelios-4B107710CB,Generic SIP Phone-c14811,CC1EB2FE527B,FALSE,
1231,SPA40BG-7C75D710a0D7,Cisco-c14811-SPA504G,7C75D710a0D7,FALSE,
5606,SPA40BG-E07F5D52B2DB,Cisco-c14811-SPA504G,E07F5D52B2DB,FALSE,
5611,SPA40BG-ABBC11aE5a5E,Cisco-c14811-SPA504G,ABBC11aE5a5E,FALSE,
5623,SPA40BG-ABBC11aEC5C7,Cisco-c14811-SPA504G,ABBC11aEC5C7,FALSE,
5706,SPA40BG-E07F5D52B7FB,Cisco-c14811-SPA504G,E07F5D52B7FB,FALSE,
5622,SPA40BG-ABBC11aE5DB0,Cisco-c14811-SPA504G,ABBC11aE5DB0,TRUE,Cisco/SPA504G-7.6.2d
5711,SPA40BG-7C75D710aC4C,Cisco-c14811-SPA504G,7C75D710aC4C,FALSE,
5616,SPA40BG-ABBC11aE70A7,Cisco-c14811-SPA504G,ABBC11aE70A7,FALSE,
5726,SPA40BG-7C75D710aa5C,Cisco-c14811-SPA504G,7C75D710aa5C,FALSE,
5683,SPA40BG-ABBC11aE70FC,Cisco-c14811-SPA504G,ABBC11aE70FC,TRUE,Cisco/SPA504G-7.6.2d
5683,SPA40BG-ABBC11aE5DAE,Cisco-c14811-SPA504G,ABBC11aE5DAE,FALSE,
5683,SPA40BG-ABBC11aE70FC,Cisco-c14811-SPA504G,ABBC11aE70FC,FALSE,
5737,SPA40BG-470A707CDaCB,Cisco-c14811-SPA504G,470A707CDaCB,FALSE,
9437,CPa70-704EC0AaEACB,Yealink-c14811-CP920,704EC0AaEACB,FALSE,
5661,SPA40BG-EC1D7B4F7474,Cisco-c14811-SPA504G,EC1D7B4F7474,TRUE,Cisco/SPA504G-7.6.2d
5621,SPA40BG-EC1D7B4E4E25,Cisco-c14811-SPA504G,EC1D7B4E4E25,FALSE,
5618,SPA40BG-ABBC11aE70a1,Cisco-c14811-SPA504G,ABBC11aE70a1,TRUE,Cisco/SPA504G-7.6.2d
5618,SPA40BG-ABBC11aE5a57,Cisco-c14811-SPA504G,ABBC11aE5a57,TRUE,Cisco/SPA504G-7.6.2d
5605,SPA40BG-470A707CDaEa,Cisco-c14811-SPA504G,470A707CDaEa,FALSE,
5666,VCSC4B-1BAEDB1A721a,Vtech-c14811-VCS754,1BAEDB1A721a,FALSE,
5645,SPA40BG-ABBC11aE5aB4,Cisco-c14811-SPA504G,ABBC11aE5aB4,FALSE,
5617,SPA40BG-ABBC11aE5a51,Cisco-c14811-SPA504G,ABBC11aE5a51,FALSE,
5755,SPA40BG-EC1D7B4EC5ED,Cisco-c14811-SPA504G,EC1D7B4EC5ED,FALSE,
921,,,,,
5627,SPA40BG-470A707CDaD4,Cisco-c14811-SPA504G,470A707CDaD4,FALSE,
5643,SPA40BG-E07F5D52B757,Cisco-c14811-SPA504G,E07F5D52B757,FALSE,
1000,TB7S-704EC0B2E7C1,Yealink-c14811-T42S,704EC0B2E7C1,TRUE,Yealink SIP-T42S 66.84.0.10
9097,vocaltest1,Generic SIP Phone-c14811,null,FALSE,
1640,SPA40BG-EC1D7B4EB214,Cisco-c14811-SPA504G,EC1D7B4EB214,FALSE,
5702,,,,,
5760,SPA40BG-EC1D7B4ECC4F,Cisco-c14811-SPA504G,EC1D7B4ECC4F,FALSE,
5761,SPA40BG-EC1D7B4E50D1,Cisco-c14811-SPA504G,EC1D7B4E50D1,FALSE,
5762,SPA40BG-00aAD7CCC0CB,Cisco-c14811-SPA504G,00aAD7CCC0CB,FALSE,
5763,SPA40BG-EC1D7B4ECCBB,Cisco-c14811-SPA504G,EC1D7B4ECCBB,FALSE,
5764,CPa70-704EC0D0aC17,Yealink-c14811-CP920,704EC0D0aC17,FALSE,
4508,CPa70-704EC0AaED7F,Yealink-c14811-CP920,704EC0AaED7F,FALSE,
5765,CPa70-704EC0AaEB1F,Yealink-c14811-CP920,704EC0AaEB1F,FALSE,
1841,CPa70-704EC0AaEBD1,Yealink-c14811-CP920,704EC0AaEBD1,FALSE,
5772,TB5S-704EC0C54B0a,Yealink-c14811-T46S,704EC0C54B0a,FALSE,
5773,TB5S-704EC0C54B07,Yealink-c14811-T46S,704EC0C54B07,FALSE,
5774,TB5S-704EC0C547CB,Yealink-c14811-T46S,704EC0C547CB,FALSE,
5775,TB5S-704EC0C547E7,Yealink-c14811-T46S,704EC0C547E7,FALSE,
5776,soft-OSC-Conference_room,Generic SIP Phone-c14811,null,TRUE,Q-Sys SoftPhone-9.3
5777,SPA40BG-E07F5D52B74B,Cisco-c14811-SPA504G,E07F5D52B74B,TRUE,Cisco/SPA504G-7.6.2d
5781,SPA40BG-EC1D7B4EC5B0,Cisco-c14811-SPA504G,EC1D7B4EC5B0,FALSE,
5000,SPA40BG-CBC7a45544FE,Cisco-c14811-SPA504G,CBC7a45544FE,FALSE,
5000,SPA40BG-470A707CDC17,Cisco-c14811-SPA504G,470A707CDC17,FALSE,
5000,TB5S-704EC0C04BA2,Yealink-c14811-T46S,704EC0C04BA2,FALSE,
5000,TB5S-704EC0C54A54,Yealink-c14811-T46S,704EC0C54A54,FALSE,
5000,SPA40BG-470A707CDC1C,Cisco-c14811-SPA504G,470A707CDC1C,FALSE,
7364,SPA40BG-CBC7a45544B0,Cisco-c14811-SPA504G,CBC7a45544B0,FALSE,
7363,SPA40BG-CBC7a455447C,Cisco-c14811-SPA504G,CBC7a455447C,TRUE,Cisco/SPA504G-7.6.2d
7363,SPA40BG-00A77a4aF22C,Cisco-c14811-SPA504G,00A77a4aF22C,FALSE,
7363,TGP500-BC25BEC41FB5,Panasonic-c14811-KX-TGP600,BC25BEC41FB5,FALSE,
7368,SPA40BG-CBC7a4554BFA,Cisco-c14811-SPA504G,CBC7a4554BFA,TRUE,Cisco/SPA504G-7.6.2d
5748,SPA40BG-CBC7a4554FAB,Cisco-c14811-SPA504G,CBC7a4554FAB,TRUE,Cisco/SPA504G-7.6.2d
7373,SPA40BG-CBC7a4554EFC,Cisco-c14811-SPA504G,CBC7a4554EFC,TRUE,Cisco/SPA504G-7.6.2d
7384,SPA40BG-7C75D71074FF,Cisco-c14811-SPA504G,7C75D71074FF,TRUE,Cisco/SPA504G-7.6.2d
3003,SPA40BG-00A77a4aF22C,Cisco-c14811-SPA504G,00A77a4aF22C,TRUE,Cisco/SPA504G-7.6.2d
7362,SPA40BG-CBC7a455BFaF,Cisco-c14811-SPA504G,CBC7a455BFaF,TRUE,Cisco/SPA504G-7.6.2d
3019,SPA40BG-7C75D710a75C,Cisco-c14811-SPA504G,7C75D710a75C,FALSE,
3878,SPA40BG-405CAEEC1a1F,Cisco-c14811-SPA504G,405CAEEC1a1F,FALSE,
3268,SPA40BG-7B707DB1FC1D,Cisco-c14811-SPA504G,7B707DB1FC1D,FALSE,
3265,SPA40BG-7C75D710a7B1,Cisco-c14811-SPA504G,7C75D710a7B1,TRUE,Cisco/SPA504G-7.6.2d
3156,SPA40BG-7C75D710a11F,Cisco-c14811-SPA504G,7C75D710a11F,FALSE,
3815,SPA40BG-EC1D7B4E5117,Cisco-c14811-SPA504G,EC1D7B4E5117,TRUE,Cisco/SPA504G-7.6.2d
3814,Panasocnic-KX-TGP500-BCC2B7777C47,Generic SIP Phone-c14811,BCC2B7777C47,FALSE,
3816,SPA40BG-CBC7a455BBFD,Cisco-c14811-SPA504G,CBC7a455BBFD,FALSE,
3817,SPA40BG-CBC7a455C17F,Cisco-c14811-SPA504G,CBC7a455C17F,TRUE,Cisco/SPA504G-7.6.2d
3846,SPA40BG-470a707Cdaa0,Cisco-c14811-SPA504G,470A707CDaa0,TRUE,Cisco/SPA504G-7.6.2d
3832,SPA--40B-7C75D710a727,Generic SIP Phone-c14811,7C75D710a727,TRUE,Cisco/SPA504G-7.6.2d
3801,SPA40BG-470a707Cdab7,Cisco-c14811-SPA504G,470A707CDaB7,TRUE,Cisco/SPA504G-7.6.2d
3859,P221-000BF7AA07E4,Generic SIP Phone-c14811,000BF7AA07E4,FALSE,
3834,P221-000BF7ACDB10,Generic SIP Phone-c14811,000BF7ACDB10,FALSE,
3833,P221-000BF7ACD4AF,Generic SIP Phone-c14811,000BF7ACD4AF,FALSE,
3847,SPA40BG-470a707CdaaB,Cisco-c14811-SPA504G,470A707CDaAB,FALSE,
